inputName,text,data,bss
values_607,11760,160,368
values_717,11760,168,368
values_782,11760,160,368
values_258,11760,176,368
values_872,11760,168,368
values_637,11760,160,368
values_746,11760,168,368
values_4,11760,152,368
values_345,11760,152,368
values_102,11760,152,368
values_962,11760,160,368
values_356,11760,160,368
values_853,11760,176,368
values_849,11760,168,368
values_814,11760,160,368
values_370,11760,152,368
values_778,11760,176,368
values_458,11760,168,368
values_818,11760,176,368
values_119,11760,168,368
values_373,11760,176,368
values_351,11760,168,368
values_32,11760,152,368
values_770,11760,168,368
values_371,11760,176,368
values_283,11760,152,368
values_535,11760,168,368
values_250,11760,152,368
values_132,11760,160,368
values_649,11760,176,368
values_77,11760,160,368
values_260,11760,168,368
values_891,11760,176,368
values_91,11760,168,368
values_137,11760,168,368
values_42,11760,152,368
values_13,11760,160,368
values_577,11760,152,368
values_41,11760,168,368
values_809,11760,160,368
values_414,11760,176,368
values_360,11760,152,368
values_386,11760,168,368
values_158,11760,160,368
values_904,11760,152,368
values_480,11760,176,368
values_647,11760,168,368
values_104,11760,176,368
values_55,11760,152,368
values_491,11760,160,368
values_391,11760,152,368
values_972,11760,168,368
values_571,11760,168,368
values_940,11760,168,368
values_861,11760,168,368
values_324,11760,176,368
values_549,11760,152,368
values_170,11760,160,368
values_269,11760,168,368
values_442,11760,160,368
values_520,11760,168,368
values_455,11760,160,368
values_31,11760,176,368
values_971,11760,160,368
values_397,11760,176,368
values_254,11760,152,368
values_616,11760,152,368
values_66,11760,152,368
values_943,11760,152,368
values_117,11760,152,368
values_451,11760,168,368
values_643,11760,176,368
values_688,11760,176,368
values_569,11760,160,368
values_745,11760,168,368
values_65,11760,176,368
values_980,11760,176,368
values_982,11760,160,368
values_62,11760,168,368
values_789,11760,168,368
values_401,11760,152,368
values_21,11760,168,368
values_598,11760,168,368
values_273,11760,160,368
values_534,11760,168,368
values_118,11760,168,368
values_141,11760,168,368
values_366,11760,168,368
values_222,11760,168,368
values_876,11760,160,368
values_700,11760,160,368
values_95,11760,152,368
values_806,11760,152,368
values_671,11760,168,368
values_816,11760,168,368
values_630,11760,160,368
values_433,11760,160,368
values_905,11760,176,368
values_84,11760,160,368
values_233,11760,168,368
values_664,11760,168,368
values_162,11760,152,368
values_681,11760,152,368
values_542,11760,176,368
values_169,11760,152,368
values_660,11760,160,368
values_488,11760,160,368
values_894,11760,160,368
values_828,11760,168,368
values_537,11760,168,368
values_845,11760,160,368
values_584,11760,168,368
values_457,11760,152,368
values_499,11760,152,368
values_369,11760,152,368
values_58,11760,168,368
values_64,11760,176,368
values_196,11760,152,368
values_462,11760,160,368
values_343,11760,168,368
values_262,11760,168,368
values_966,11760,160,368
values_261,11760,160,368
values_349,11760,152,368
values_263,11760,168,368
values_801,11760,160,368
values_292,11760,160,368
values_786,11760,160,368
values_101,11760,168,368
values_691,11760,168,368
values_926,11760,152,368
values_754,11760,160,368
values_215,11760,168,368
values_977,11760,160,368
values_850,11760,168,368
values_646,11760,160,368
values_628,11760,168,368
values_941,11760,152,368
values_353,11760,168,368
values_690,11760,160,368
values_961,11760,152,368
values_331,11760,160,368
values_377,11760,168,368
values_128,11760,168,368
values_336,11760,152,368
values_632,11760,152,368
values_166,11760,160,368
values_744,11760,160,368
values_837,11760,168,368
values_807,11760,152,368
values_838,11760,168,368
values_723,11760,168,368
values_874,11760,152,368
values_627,11760,168,368
values_555,11760,168,368
values_446,11760,152,368
values_716,11760,160,368
values_240,11760,160,368
values_140,11760,168,368
values_317,11760,160,368
values_83,11760,168,368
values_696,11760,152,368
values_413,11760,160,368
values_94,11760,152,368
values_937,11760,176,368
values_199,11760,168,368
values_596,11760,168,368
values_0,11760,160,368
values_953,11760,160,368
values_906,11760,160,368
values_742,11760,168,368
values_396,11760,168,368
values_159,11760,176,368
values_238,11760,168,368
values_136,11760,160,368
values_915,11760,168,368
values_99,11760,176,368
values_771,11760,176,368
values_96,11760,160,368
values_768,11760,168,368
values_67,11760,176,368
values_565,11760,168,368
values_848,11760,160,368
values_114,11760,176,368
values_61,11760,160,368
values_511,11760,160,368
values_729,11760,160,368
values_460,11760,152,368
values_832,11760,152,368
values_348,11760,168,368
values_182,11760,168,368
values_986,11760,160,368
values_180,11760,160,368
values_930,11760,176,368
values_274,11760,168,368
values_309,11760,160,368
values_496,11760,160,368
values_165,11760,176,368
values_553,11760,152,368
values_870,11760,160,368
values_795,11760,152,368
values_361,11760,176,368
values_302,11760,160,368
values_586,11760,152,368
values_880,11760,160,368
values_665,11760,160,368
values_527,11760,160,368
values_372,11760,176,368
values_382,11760,152,368
values_43,11760,152,368
values_935,11760,168,368
values_2,11760,152,368
values_790,11760,152,368
values_152,11760,160,368
values_871,11760,160,368
values_434,11760,168,368
values_775,11760,168,368
values_500,11760,168,368
values_220,11760,160,368
values_875,11760,168,368
values_249,11760,160,368
values_808,11760,152,368
values_859,11760,152,368
values_539,11760,152,368
values_635,11760,176,368
values_311,11760,160,368
values_183,11760,160,368
values_54,11760,160,368
values_390,11760,168,368
values_890,11760,176,368
values_711,11760,152,368
values_471,11760,168,368
values_995,11760,168,368
values_443,11760,160,368
values_464,11760,152,368
values_774,11760,168,368
values_200,11760,160,368
values_747,11760,152,368
values_758,11760,152,368
values_30,11760,168,368
values_820,11760,160,368
values_393,11760,160,368
values_576,11760,168,368
values_445,11760,168,368
values_662,11760,152,368
values_403,11760,152,368
values_640,11760,168,368
values_59,11760,160,368
values_490,11760,160,368
values_194,11760,168,368
values_751,11760,168,368
values_663,11760,160,368
values_938,11760,168,368
values_532,11760,168,368
values_885,11760,152,368
values_713,11760,160,368
values_193,11760,168,368
values_650,11760,160,368
values_564,11760,168,368
values_267,11760,160,368
values_147,11760,176,368
values_709,11760,168,368
values_857,11760,152,368
values_334,11760,152,368
values_965,11760,152,368
values_824,11760,176,368
values_784,11760,168,368
values_229,11760,152,368
values_538,11760,168,368
values_463,11760,168,368
values_741,11760,168,368
values_85,11760,168,368
values_493,11760,160,368
values_794,11760,160,368
values_202,11760,168,368
values_74,11760,168,368
values_410,11760,176,368
values_469,11760,160,368
values_394,11760,160,368
values_149,11760,168,368
values_945,11760,152,368
values_293,11760,160,368
values_456,11760,168,368
values_975,11760,152,368
values_547,11760,176,368
values_164,11760,160,368
values_720,11760,168,368
values_833,11760,176,368
values_90,11760,168,368
values_954,11760,168,368
values_483,11760,160,368
values_990,11760,160,368
values_113,11760,168,368
values_878,11760,176,368
values_942,11760,176,368
values_126,11760,152,368
values_666,11760,176,368
values_960,11760,176,368
values_783,11760,168,368
values_735,11760,176,368
values_439,11760,168,368
values_860,11760,176,368
values_18,11760,152,368
values_173,11760,160,368
values_454,11760,152,368
values_176,11760,168,368
values_698,11760,160,368
values_869,11760,168,368
values_697,11760,168,368
values_509,11760,160,368
values_189,11760,152,368
values_714,11760,160,368
values_270,11760,168,368
values_863,11760,152,368
values_548,11760,160,368
values_359,11760,160,368
values_512,11760,152,368
values_656,11760,176,368
values_684,11760,176,368
values_171,11760,160,368
values_675,11760,168,368
values_657,11760,152,368
values_333,11760,152,368
values_599,11760,168,368
values_129,11760,160,368
values_886,11760,152,368
values_107,11760,152,368
values_272,11760,160,368
values_52,11760,160,368
values_819,11760,168,368
values_682,11760,152,368
values_44,11760,168,368
values_914,11760,160,368
values_346,11760,160,368
values_151,11760,168,368
values_550,11760,168,368
values_326,11760,152,368
values_836,11760,168,368
values_437,11760,152,368
values_984,11760,152,368
values_17,11760,168,368
values_748,11760,168,368
values_581,11760,152,368
values_705,11760,152,368
values_121,11760,160,368
values_219,11760,152,368
values_321,11760,152,368
values_843,11760,160,368
values_606,11760,176,368
values_898,11760,168,368
values_601,11760,160,368
values_36,11760,152,368
values_282,11760,176,368
values_395,11760,168,368
values_449,11760,168,368
values_209,11760,160,368
values_956,11760,168,368
values_579,11760,152,368
values_484,11760,160,368
values_521,11760,152,368
values_617,11760,152,368
values_516,11760,176,368
values_358,11760,168,368
values_335,11760,168,368
values_139,11760,168,368
values_992,11760,152,368
values_211,11760,152,368
values_507,11760,176,368
values_921,11760,160,368
values_138,11760,160,368
values_275,11760,152,368
values_614,11760,160,368
values_49,11760,168,368
values_227,11760,152,368
values_203,11760,160,368
values_172,11760,152,368
values_86,11760,168,368
values_178,11760,152,368
values_978,11760,168,368
values_253,11760,176,368
values_291,11760,152,368
values_911,11760,160,368
values_230,11760,160,368
values_318,11760,160,368
values_798,11760,176,368
values_638,11760,168,368
values_112,11760,152,368
values_201,11760,152,368
values_629,11760,152,368
values_337,11760,160,368
values_37,11760,152,368
values_56,11760,176,368
values_316,11760,168,368
values_829,11760,168,368
values_63,11760,152,368
values_35,11760,152,368
values_519,11760,176,368
values_481,11760,152,368
values_278,11760,152,368
values_186,11760,160,368
values_702,11760,160,368
values_722,11760,168,368
values_97,11760,176,368
values_329,11760,176,368
values_75,11760,176,368
values_560,11760,152,368
values_612,11760,168,368
values_421,11760,152,368
values_639,11760,160,368
values_939,11760,168,368
values_198,11760,152,368
values_840,11760,160,368
values_415,11760,152,368
values_405,11760,160,368
values_100,11760,152,368
values_726,11760,152,368
values_265,11760,160,368
values_743,11760,152,368
values_436,11760,160,368
values_583,11760,160,368
values_525,11760,176,368
values_677,11760,160,368
values_289,11760,160,368
values_255,11760,176,368
values_529,11760,176,368
values_826,11760,160,368
values_362,11760,160,368
values_355,11760,160,368
values_506,11760,176,368
values_315,11760,160,368
values_604,11760,176,368
values_57,11760,160,368
values_133,11760,168,368
values_787,11760,168,368
values_799,11760,160,368
values_765,11760,160,368
values_887,11760,160,368
values_952,11760,160,368
values_631,11760,152,368
values_306,11760,160,368
values_497,11760,152,368
values_821,11760,168,368
values_618,11760,160,368
values_271,11760,152,368
values_645,11760,160,368
values_985,11760,176,368
values_400,11760,152,368
values_562,11760,176,368
values_590,11760,152,368
values_648,11760,160,368
values_325,11760,160,368
values_883,11760,152,368
values_827,11760,160,368
values_854,11760,160,368
values_307,11760,152,368
values_88,11760,152,368
values_958,11760,152,368
values_251,11760,168,368
values_902,11760,152,368
values_680,11760,152,368
values_884,11760,152,368
values_901,11760,168,368
values_354,11760,152,368
values_420,11760,168,368
values_103,11760,152,368
values_10,11760,160,368
values_474,11760,160,368
values_53,11760,176,368
values_8,11760,168,368
values_39,11760,168,368
values_755,11760,160,368
