inputName,text,data,bss
values_519,472,24,0
values_481,472,15,0
values_278,472,27,0
values_186,472,9,0
values_702,472,16,0
values_722,472,32,0
values_97,472,21,0
values_329,472,23,0
values_75,472,24,0
values_560,472,22,0
values_612,472,13,0
values_421,472,22,0
values_639,472,13,0
values_939,472,12,0
values_198,472,27,0
values_840,472,22,0
values_415,472,10,0
values_405,472,10,0
values_100,472,21,0
values_726,472,32,0
values_265,472,27,0
values_743,472,22,0
values_436,472,22,0
values_583,472,14,0
values_525,472,24,0
values_677,472,16,0
values_289,472,20,0
values_255,472,22,0
values_529,472,24,0
values_826,472,17,0
values_362,472,26,0
values_355,472,26,0
values_506,472,15,0
values_315,472,20,0
values_604,472,14,0
values_57,472,29,0
values_133,472,16,0
values_787,472,20,0
values_799,472,20,0
values_765,472,22,0
values_887,472,16,0
values_952,472,12,0
values_631,472,13,0
values_306,472,20,0
values_497,472,15,0
values_821,472,17,0
values_618,472,13,0
values_271,472,27,0
values_645,472,13,0
values_985,472,9,0
values_400,472,10,0
values_562,472,22,0
values_590,472,14,0
values_648,472,13,0
values_325,472,23,0
values_883,472,16,0
values_827,472,17,0
values_854,472,22,0
values_307,472,20,0
values_88,472,24,0
values_958,472,12,0
values_251,472,22,0
values_902,472,6,0
values_680,472,16,0
values_884,472,16,0
values_901,472,6,0
values_354,472,26,0
values_420,472,22,0
values_103,472,21,0
values_10,472,20,0
values_474,472,28,0
values_53,472,29,0
values_8,472,20,0
values_39,472,29,0
values_755,472,22,0
values_124,472,21,0
values_841,472,22,0
values_510,472,15,0
values_989,472,9,0
values_706,472,32,0
values_257,472,27,0
values_811,472,17,0
values_111,472,21,0
values_47,472,29,0
values_928,472,12,0
values_561,472,22,0
values_383,472,26,0
values_498,472,15,0
values_60,472,29,0
values_737,472,22,0
values_624,472,13,0
values_973,472,9,0
values_472,472,28,0
values_280,472,27,0
values_389,472,10,0
values_651,472,13,0
values_642,472,13,0
values_668,472,13,0
values_551,472,22,0
values_750,472,22,0
values_592,472,14,0
values_89,472,24,0
values_411,472,10,0
values_620,472,13,0
values_357,472,26,0
values_247,472,22,0
values_692,472,16,0
values_572,472,22,0
values_757,472,22,0
values_566,472,22,0
values_216,472,27,0
values_951,472,12,0
values_910,472,6,0
values_338,472,23,0
values_461,472,28,0
values_730,472,32,0
values_734,472,32,0
values_51,472,29,0
values_678,472,16,0
values_327,472,23,0
values_473,472,28,0
values_453,472,28,0
values_154,472,16,0
values_452,472,28,0
values_221,472,27,0
values_323,472,23,0
values_844,472,22,0
values_673,472,16,0
values_427,472,22,0
values_933,472,12,0
values_1005,472,27,0
values_802,472,17,0
values_852,472,22,0
values_487,472,15,0
values_762,472,22,0
values_515,472,24,0
values_479,472,28,0
values_948,472,12,0
values_467,472,28,0
values_14,472,20,0
values_868,472,16,0
values_188,472,9,0
values_489,472,15,0
values_865,472,16,0
values_728,472,32,0
values_996,472,27,0
values_277,472,27,0
values_936,472,12,0
values_554,472,22,0
values_763,472,22,0
values_834,472,22,0
values_613,472,13,0
values_907,472,6,0
values_825,472,17,0
values_308,472,20,0
values_294,472,20,0
values_522,472,24,0
values_322,472,23,0
values_28,472,20,0
values_1020,472,27,0
values_760,472,22,0
values_559,472,22,0
values_685,472,16,0
values_908,472,6,0
values_919,472,6,0
values_724,472,32,0
values_947,472,12,0
values_214,472,27,0
values_468,472,28,0
values_967,472,9,0
values_234,472,22,0
values_983,472,9,0
values_719,472,32,0
values_110,472,21,0
values_235,472,22,0
values_588,472,14,0
values_185,472,9,0
values_732,472,32,0
values_896,472,6,0
values_888,472,16,0
values_923,472,6,0
values_767,472,22,0
values_179,472,9,0
values_195,472,27,0
values_148,472,16,0
values_917,472,6,0
values_634,472,13,0
values_157,472,16,0
values_314,472,20,0
values_879,472,16,0
values_16,472,20,0
values_839,472,22,0
values_150,472,16,0
values_1012,472,27,0
values_835,472,22,0
values_161,472,9,0
values_34,472,29,0
values_959,472,12,0
values_264,472,27,0
values_123,472,21,0
values_623,472,13,0
values_187,472,9,0
values_575,472,22,0
values_466,472,28,0
values_621,472,13,0
values_82,472,24,0
values_352,472,26,0
values_779,472,20,0
values_946,472,12,0
values_756,472,22,0
values_502,472,15,0
values_641,472,13,0
values_882,472,16,0
values_46,472,29,0
values_721,472,32,0
values_105,472,21,0
values_284,472,27,0
values_295,472,20,0
values_1019,472,27,0
values_423,472,22,0
values_544,472,22,0
values_384,472,10,0
values_206,472,27,0
values_817,472,17,0
values_788,472,20,0
values_205,472,27,0
values_243,472,22,0
values_619,472,13,0
values_514,472,24,0
values_703,472,16,0
values_605,472,14,0
values_659,472,13,0
values_929,472,12,0
values_365,472,26,0
values_495,472,15,0
values_1013,472,27,0
values_431,472,22,0
values_482,472,15,0
values_611,472,13,0
values_846,472,22,0
values_27,472,20,0
values_736,472,22,0
values_815,472,17,0
values_145,472,16,0
values_582,472,14,0
values_492,472,15,0
values_881,472,16,0
values_237,472,22,0
values_1003,472,27,0
values_409,472,10,0
values_1008,472,27,0
values_108,472,21,0
values_299,472,20,0
values_20,472,20,0
values_485,472,15,0
values_303,472,20,0
values_425,472,22,0
values_597,472,14,0
values_517,472,24,0
values_672,472,16,0
values_340,472,23,0
values_339,472,23,0
values_424,472,22,0
values_9,472,20,0
values_587,472,14,0
values_417,472,22,0
values_116,472,21,0
values_475,472,28,0
values_184,472,9,0
values_223,472,27,0
values_804,472,17,0
values_374,472,26,0
values_864,472,16,0
values_444,472,22,0
values_92,472,24,0
values_773,472,20,0
values_131,472,16,0
values_710,472,32,0
values_693,472,16,0
values_944,472,12,0
values_573,472,22,0
values_712,472,32,0
values_718,472,32,0
values_3,472,20,0
values_805,472,17,0
values_98,472,21,0
values_304,472,20,0
values_897,472,6,0
values_153,472,16,0
values_368,472,26,0
values_689,472,16,0
values_830,472,17,0
values_29,472,20,0
values_301,472,20,0
values_286,472,27,0
values_580,472,14,0
values_593,472,14,0
values_80,472,24,0
values_416,472,22,0
values_305,472,20,0
values_142,472,16,0
values_800,472,17,0
values_661,472,13,0
values_73,472,24,0
